Linux 6.8.0-49-generic (samoy-pc) 	12/09/2024 	_x86_64_	(12 CPU)

12:37:47 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:09:27 PM  all    7.66    0.00    3.37   12.04    0.00    0.34    0.00    0.00    0.00   76.60
01:09:28 PM  all   10.05    0.00    3.46   11.74    0.00    0.51    0.00    0.00    0.00   74.24
01:09:29 PM  all   11.39    0.00    3.35   12.98    0.00    0.42    0.00    0.00    0.00   71.86
01:09:30 PM  all    7.87    0.00    2.45   12.01    0.00    0.51    0.00    0.00    0.00   77.16
01:09:31 PM  all   11.09    0.00    3.19   11.18    0.00    0.84    0.00    0.00    0.00   73.70
01:09:32 PM  all    8.59    0.00    2.55   11.22    0.00    0.34    0.00    0.00    0.00   77.30
01:09:33 PM  all    7.49    0.00    2.10    9.92    0.00    0.50    0.00    0.00    0.00   79.98
01:09:34 PM  all   12.37    0.00    2.30   11.35    0.00    0.34    0.00    0.00    0.00   73.63
01:09:35 PM  all    8.37    0.00    2.70   10.40    0.00    0.25    0.00    0.00    0.00   78.28
01:09:36 PM  all   10.27    0.00    3.06   11.29    0.00    0.25    0.00    0.00    0.00   75.13
01:09:37 PM  all    9.70    0.00    3.74   11.32    0.00    0.51    0.00    0.00    0.00   74.72
01:09:38 PM  all    9.80    0.00    2.28   11.06    0.00    0.59    0.00    0.00    0.00   76.27
01:09:39 PM  all   11.06    0.00    2.57   11.75    0.00    0.34    0.00    0.00    0.00   74.27
01:09:40 PM  all   10.44    0.00    3.20   11.11    0.00    0.17    0.00    0.00    0.00   75.08
01:09:41 PM  all    9.36    0.00    2.55   10.21    0.00    0.34    0.00    0.00    0.00   77.53
01:09:42 PM  all   10.68    0.00    2.97   11.36    0.00    0.17    0.00    0.00    0.00   74.83
01:09:43 PM  all   10.14    0.00    2.56   10.82    0.00    0.43    0.00    0.00    0.00   76.06
01:09:44 PM  all    8.47    0.00    2.97   10.68    0.00    0.25    0.00    0.00    0.00   77.63
01:09:45 PM  all    9.96    0.00    2.30   11.40    0.00    0.51    0.00    0.00    0.00   75.83
01:09:46 PM  all    9.64    0.00    2.62   11.59    0.00    0.42    0.00    0.00    0.00   75.72
01:09:47 PM  all   12.72    0.00    3.14   11.37    0.00    0.17    0.00    0.00    0.00   72.60
01:09:48 PM  all   12.19    0.00    2.62   10.92    0.00    0.34    0.00    0.00    0.00   73.92
01:09:49 PM  all    8.88    0.00    2.88   11.42    0.00    0.34    0.00    0.00    0.00   76.48
01:09:50 PM  all   14.45    0.00    2.79    9.97    0.00    0.51    0.00    0.00    0.00   72.27
01:09:51 PM  all    9.45    0.00    2.56   10.73    0.00    0.26    0.00    0.00    0.00   77.00
01:09:52 PM  all   11.27    0.00    2.71   10.76    0.00    0.42    0.00    0.00    0.00   74.83
01:09:53 PM  all   12.09    0.00    2.55   11.57    0.00    0.34    0.00    0.00    0.00   73.45
01:09:54 PM  all    9.17    0.00    2.40   10.28    0.00    0.26    0.00    0.00    0.00   77.89
01:09:55 PM  all    9.29    0.00    2.45    9.71    0.00    0.34    0.00    0.00    0.00   78.21
01:09:56 PM  all   10.37    0.00    2.95   10.62    0.00    0.67    0.00    0.00    0.00   75.38
01:09:57 PM  all   10.13    0.00    2.55   11.40    0.00    0.43    0.00    0.00    0.00   75.49
01:09:58 PM  all   11.75    0.00    2.73   11.41    0.00    0.26    0.00    0.00    0.00   73.85
01:09:59 PM  all    9.86    0.00    2.47   10.54    0.00    0.26    0.00    0.00    0.00   76.87
01:10:00 PM  all   12.89    0.00    4.50   10.69    0.00    0.17    0.00    0.00    0.00   71.76
01:10:01 PM  all    9.06    0.00    2.88    9.82    0.00    0.34    0.00    0.00    0.00   77.90
01:10:02 PM  all    8.58    0.00    3.06   10.71    0.00    0.17    0.00    0.00    0.00   77.49
01:10:03 PM  all   13.79    0.00    3.05   11.08    0.00    0.34    0.00    0.00    0.00   71.74
01:10:04 PM  all   10.23    0.00    2.47   10.23    0.00    0.26    0.00    0.00    0.00   76.81
01:10:05 PM  all   13.27    0.00    3.40   12.24    0.00    0.26    0.00    0.00    0.00   70.83
01:10:06 PM  all   11.95    0.00    3.14   11.86    0.00    0.25    0.00    0.00    0.00   72.80
01:10:07 PM  all   11.30    0.00    3.40   11.21    0.00    0.25    0.00    0.00    0.00   73.83
01:10:08 PM  all   11.63    0.00    3.14   11.12    0.00    0.59    0.00    0.00    0.00   73.51
01:10:09 PM  all   10.86    0.00    3.20   10.44    0.00    0.17    0.00    0.00    0.00   75.34
01:10:10 PM  all   11.78    0.00    2.82   11.61    0.00    0.26    0.00    0.00    0.00   73.53
01:10:11 PM  all   12.15    0.00    3.48   10.96    0.00    0.34    0.00    0.00    0.00   73.07
01:10:12 PM  all   10.84    0.00    2.47   10.75    0.00    0.26    0.00    0.00    0.00   75.68
01:10:13 PM  all   13.45    0.00    3.06   11.49    0.00    0.34    0.00    0.00    0.00   71.66
01:10:14 PM  all    9.29    0.00    2.56   11.00    0.00    0.17    0.00    0.00    0.00   76.98
01:10:15 PM  all   13.80    0.00    2.90   11.33    0.00    0.26    0.00    0.00    0.00   71.72
01:10:16 PM  all   11.93    0.00    3.41   11.50    0.00    0.43    0.00    0.00    0.00   72.74
01:10:17 PM  all   15.93    0.00    4.26   11.24    0.00    0.34    0.00    0.00    0.00   68.23
01:10:18 PM  all   11.24    0.00    3.30   10.40    0.00    0.25    0.00    0.00    0.00   74.81
01:10:19 PM  all    8.55    0.00    2.74   11.03    0.00    0.43    0.00    0.00    0.00   77.26
01:10:20 PM  all   10.97    0.00    3.04   11.90    0.00    0.42    0.00    0.00    0.00   73.67
01:10:21 PM  all    8.21    0.00    1.95   10.50    0.00    0.34    0.00    0.00    0.00   79.00
01:10:22 PM  all   12.04    0.00    2.88   10.52    0.00    0.42    0.00    0.00    0.00   74.13
01:10:23 PM  all   13.05    0.00    2.69   11.70    0.00    0.25    0.00    0.00    0.00   72.31
01:10:24 PM  all   11.39    0.00    2.98   11.73    0.00    0.26    0.00    0.00    0.00   73.64
01:10:25 PM  all    8.83    0.00    2.46   10.53    0.00    0.42    0.00    0.00    0.00   77.76
01:10:26 PM  all   10.71    0.00    2.98   10.80    0.00    0.43    0.00    0.00    0.00   75.09
01:10:27 PM  all   12.21    0.00    2.46   11.45    0.00    0.51    0.00    0.00    0.00   73.37
01:10:28 PM  all   12.23    0.00    2.74   11.21    0.00    0.34    0.00    0.00    0.00   73.48
01:10:29 PM  all   11.16    0.00    2.45   11.16    0.00    0.34    0.00    0.00    0.00   74.89
01:10:30 PM  all   11.74    0.00    2.91   10.97    0.00    0.17    0.00    0.00    0.00   74.21
01:10:31 PM  all    9.91    0.00    2.56   10.50    0.00    0.34    0.00    0.00    0.00   76.69
01:10:32 PM  all   13.34    0.00    3.29   11.40    0.00    0.34    0.00    0.00    0.00   71.62
01:10:33 PM  all   11.34    0.00    2.05   11.08    0.00    0.34    0.00    0.00    0.00   75.19
01:10:34 PM  all    8.90    0.00    2.80   10.17    0.00    0.34    0.00    0.00    0.00   77.80
01:10:35 PM  all   12.31    0.00    3.08   11.71    0.00    0.17    0.00    0.00    0.00   72.74
01:10:36 PM  all   11.60    0.00    2.62   11.18    0.00    0.17    0.00    0.00    0.00   74.43
01:10:37 PM  all    8.91    0.00    2.21   11.29    0.00    0.34    0.00    0.00    0.00   77.25
01:10:38 PM  all   11.82    0.00    4.05   11.99    0.00    0.34    0.00    0.00    0.00   71.79
01:10:39 PM  all   10.34    0.00    4.15   10.76    0.00    0.42    0.00    0.00    0.00   74.32
01:10:40 PM  all    9.56    0.00    2.28   10.66    0.00    0.51    0.00    0.00    0.00   76.99
01:10:41 PM  all   12.93    0.00    3.38   11.83    0.00    0.34    0.00    0.00    0.00   71.51
01:10:42 PM  all   11.06    0.00    3.12   11.66    0.00    0.25    0.00    0.00    0.00   73.90
01:10:43 PM  all   10.38    0.00    3.29   11.05    0.00    0.25    0.00    0.00    0.00   75.02
01:10:44 PM  all   12.04    0.00    2.71   11.45    0.00    0.25    0.00    0.00    0.00   73.54
01:10:45 PM  all   18.30    0.00    3.54   11.21    0.00    0.42    0.00    0.00    0.00   66.53
01:10:46 PM  all   16.15    0.00    3.45   10.68    0.00    0.59    0.00    0.00    0.00   69.13
01:10:47 PM  all   15.60    0.00    4.60   11.94    0.00    0.60    0.00    0.00    0.00   67.26
01:10:48 PM  all   10.43    0.00    2.91   11.20    0.00    0.26    0.00    0.00    0.00   75.21
01:10:49 PM  all   12.10    0.00    4.26   10.73    0.00    0.34    0.00    0.00    0.00   72.57
01:10:50 PM  all   10.61    0.00    2.80   10.70    0.00    0.42    0.00    0.00    0.00   75.47
01:10:51 PM  all   10.81    0.00    2.81   10.98    0.00    0.34    0.00    0.00    0.00   75.06
01:10:52 PM  all    9.58    0.00    2.46   10.34    0.00    0.25    0.00    0.00    0.00   77.37
01:10:53 PM  all    9.49    0.00    2.54   10.85    0.00    0.42    0.00    0.00    0.00   76.69
01:10:54 PM  all    9.92    0.00    2.46   10.35    0.00    0.42    0.00    0.00    0.00   76.84
01:10:55 PM  all    8.97    0.00    2.31   11.36    0.00    0.17    0.00    0.00    0.00   77.20
01:10:56 PM  all   10.20    0.00    2.64   11.14    0.00    0.26    0.00    0.00    0.00   75.77
01:10:57 PM  all    9.80    0.00    1.88   11.34    0.00    0.43    0.00    0.00    0.00   76.56
01:10:58 PM  all   10.82    0.00    3.15   11.67    0.00    0.34    0.00    0.00    0.00   74.02
01:10:59 PM  all   10.18    0.00    2.65   11.38    0.00    0.34    0.00    0.00    0.00   75.45
01:11:00 PM  all   15.16    0.00    4.47   10.78    0.00    0.51    0.00    0.00    0.00   69.08
01:11:01 PM  all   12.22    0.00    4.16   11.12    0.00    0.34    0.00    0.00    0.00   72.16
01:11:02 PM  all   12.33    0.00    4.00   11.31    0.00    0.26    0.00    0.00    0.00   72.11
01:11:03 PM  all   12.72    0.00    3.71   11.20    0.00    0.42    0.00    0.00    0.00   71.95
01:11:04 PM  all   10.81    0.00    3.29   11.06    0.00    0.59    0.00    0.00    0.00   74.24
01:11:05 PM  all   12.66    0.00    3.57   12.57    0.00    0.42    0.00    0.00    0.00   70.77
01:11:06 PM  all   12.54    0.00    2.63   12.12    0.00    0.17    0.00    0.00    0.00   72.54
01:11:07 PM  all   14.48    0.00    3.96   10.61    0.00    0.84    0.00    0.00    0.00   70.12
01:11:08 PM  all   11.08    0.00    3.24   12.02    0.00    0.43    0.00    0.00    0.00   73.23
01:11:09 PM  all    9.70    0.00    3.04   10.21    0.00    0.68    0.00    0.00    0.00   76.37
01:11:10 PM  all   10.71    0.00    3.65    9.86    0.00    0.34    0.00    0.00    0.00   75.45
01:11:11 PM  all   13.76    0.00    3.65   11.81    0.00    0.42    0.00    0.00    0.00   70.35
01:11:12 PM  all    9.19    0.00    2.98   10.89    0.00    0.26    0.00    0.00    0.00   76.68
01:11:13 PM  all    9.15    0.00    2.29   11.27    0.00    0.42    0.00    0.00    0.00   76.86
01:11:14 PM  all   12.22    0.00    2.80   10.87    0.00    0.25    0.00    0.00    0.00   73.85
01:11:15 PM  all    7.70    0.00    2.12    9.81    0.00    0.25    0.00    0.00    0.00   80.12
01:11:16 PM  all   10.09    0.00    2.21   10.52    0.00    0.34    0.00    0.00    0.00   76.84
01:11:17 PM  all    9.08    0.00    2.38   10.87    0.00    0.25    0.00    0.00    0.00   77.42
01:11:18 PM  all    7.56    0.00    2.55   11.04    0.00    0.34    0.00    0.00    0.00   78.52
01:11:19 PM  all    9.56    0.00    2.54   11.25    0.00    0.25    0.00    0.00    0.00   76.40
01:11:20 PM  all   10.15    0.00    2.65   11.52    0.00    0.43    0.00    0.00    0.00   75.26
01:11:21 PM  all   11.05    0.00    2.63   11.89    0.00    0.25    0.00    0.00    0.00   74.17
01:11:22 PM  all    8.60    0.00    2.45   11.21    0.00    0.25    0.00    0.00    0.00   77.49
01:11:23 PM  all    8.94    0.00    2.55   10.98    0.00    0.17    0.00    0.00    0.00   77.36
01:11:24 PM  all   10.29    0.00    2.64   11.82    0.00    0.34    0.00    0.00    0.00   74.91
01:11:25 PM  all    8.74    0.00    2.52   11.43    0.00    0.50    0.00    0.00    0.00   76.81
01:11:26 PM  all    9.41    0.00    2.54   10.77    0.00    0.34    0.00    0.00    0.00   76.93
01:11:27 PM  all    8.97    0.00    2.05   11.44    0.00    0.34    0.00    0.00    0.00   77.20
01:11:28 PM  all   11.05    0.00    2.72   11.30    0.00    0.34    0.00    0.00    0.00   74.60
01:11:29 PM  all   11.32    0.00    2.21   10.64    0.00    0.17    0.00    0.00    0.00   75.66
01:11:30 PM  all   11.00    0.00    2.64   11.08    0.00    0.26    0.00    0.00    0.00   75.02
01:11:31 PM  all    9.96    0.00    2.53   10.80    0.00    0.51    0.00    0.00    0.00   76.20
01:11:32 PM  all    8.53    0.00    2.39   11.09    0.00    0.17    0.00    0.00    0.00   77.82
01:11:33 PM  all    9.94    0.00    2.38   12.74    0.00    0.25    0.00    0.00    0.00   74.68
01:11:34 PM  all    8.48    0.00    2.80   10.77    0.00    0.34    0.00    0.00    0.00   77.61
01:11:35 PM  all    9.69    0.00    2.38   10.62    0.00    0.17    0.00    0.00    0.00   77.15
01:11:36 PM  all   11.09    0.00    2.46   10.50    0.00    0.51    0.00    0.00    0.00   75.44
01:11:37 PM  all    9.86    0.00    2.81   10.88    0.00    0.26    0.00    0.00    0.00   76.19
01:11:38 PM  all   10.68    0.00    2.97   10.59    0.00    0.25    0.00    0.00    0.00   75.51
01:11:39 PM  all   10.39    0.00    2.53   10.56    0.00    0.25    0.00    0.00    0.00   76.27
01:11:40 PM  all    8.31    0.00    2.46    9.92    0.00    0.34    0.00    0.00    0.00   78.98
01:11:41 PM  all   10.62    0.00    2.63   11.72    0.00    0.17    0.00    0.00    0.00   74.85
01:11:42 PM  all   10.19    0.00    2.63   11.12    0.00    0.42    0.00    0.00    0.00   75.64
01:11:43 PM  all   12.76    0.00    2.72   11.99    0.00    0.43    0.00    0.00    0.00   72.11
01:11:44 PM  all   11.21    0.00    2.29   10.95    0.00    0.34    0.00    0.00    0.00   75.21
01:11:45 PM  all    8.54    0.00    2.56   11.10    0.00    0.26    0.00    0.00    0.00   77.54
01:11:46 PM  all   11.71    0.00    2.55   11.97    0.00    0.17    0.00    0.00    0.00   73.60
01:11:47 PM  all   10.74    0.00    2.62   10.48    0.00    0.25    0.00    0.00    0.00   75.91
01:11:48 PM  all   10.84    0.00    2.37   11.60    0.00    0.34    0.00    0.00    0.00   74.85
01:11:49 PM  all   10.88    0.00    2.72   10.96    0.00    0.17    0.00    0.00    0.00   75.28
01:11:50 PM  all    9.06    0.00    2.46   11.85    0.00    0.42    0.00    0.00    0.00   76.21
01:11:51 PM  all    5.17    0.00    1.69   12.11    0.00    0.25    0.00    0.00    0.00   80.78
01:11:52 PM  all    7.08    0.00    1.94   10.54    0.00    0.25    0.00    0.00    0.00   80.19
01:11:53 PM  all    9.88    0.00    2.28   11.06    0.00    0.34    0.00    0.00    0.00   76.44
01:11:54 PM  all    7.34    0.00    2.19   11.47    0.00    0.34    0.00    0.00    0.00   78.67
01:11:55 PM  all    6.51    0.00    2.03   10.66    0.00    0.34    0.00    0.00    0.00   80.46
01:11:56 PM  all    7.12    0.00    2.12   12.71    0.00    0.34    0.00    0.00    0.00   77.71
01:11:57 PM  all    6.52    0.00    2.20   11.35    0.00    0.34    0.00    0.00    0.00   79.59
01:11:58 PM  all    7.12    0.00    2.04   11.79    0.00    0.17    0.00    0.00    0.00   78.88
01:11:59 PM  all    6.14    0.00    1.68   11.87    0.00    0.25    0.00    0.00    0.00   80.05
01:12:00 PM  all    8.30    0.00    2.65   11.38    0.00    0.17    0.00    0.00    0.00   77.50
01:12:01 PM  all    7.33    0.00    2.27   10.61    0.00    0.25    0.00    0.00    0.00   79.53
01:12:02 PM  all   12.46    0.00    3.07   11.01    0.00    0.26    0.00    0.00    0.00   73.21
01:12:03 PM  all   11.82    0.00    2.79   11.06    0.00    0.34    0.00    0.00    0.00   73.99
01:12:04 PM  all   10.66    0.00    2.71   10.83    0.00    0.34    0.00    0.00    0.00   75.47
01:12:05 PM  all   13.42    0.00    3.31   11.64    0.00    0.34    0.00    0.00    0.00   71.28
01:12:06 PM  all   12.82    0.00    4.24   11.46    0.00    0.42    0.00    0.00    0.00   71.05
01:12:07 PM  all   12.44    0.00    3.60   12.18    0.00    0.26    0.00    0.00    0.00   71.53
01:12:08 PM  all   16.15    0.00    4.40   11.33    0.00    0.68    0.00    0.00    0.00   67.46
01:12:09 PM  all   14.32    0.00    3.96   11.37    0.00    0.08    0.00    0.00    0.00   70.26
01:12:10 PM  all   13.96    0.00    4.09   11.83    0.00    0.34    0.00    0.00    0.00   69.79
01:12:11 PM  all   12.08    0.00    3.29   10.30    0.00    0.25    0.00    0.00    0.00   74.07
01:12:12 PM  all   13.11    0.00    4.29   11.01    0.00    0.34    0.00    0.00    0.00   71.26
01:12:13 PM  all   12.08    0.00    4.31   11.57    0.00    0.34    0.00    0.00    0.00   71.71
01:12:14 PM  all   10.65    0.00    3.41   10.39    0.00    0.26    0.00    0.00    0.00   75.30
01:12:15 PM  all   11.50    0.00    3.92   12.27    0.00    0.77    0.00    0.00    0.00   71.55
01:12:16 PM  all   12.82    0.00    3.76   11.71    0.00    0.17    0.00    0.00    0.00   71.54
01:12:17 PM  all   10.14    0.00    3.04   10.14    0.00    0.34    0.00    0.00    0.00   76.33
01:12:18 PM  all   10.27    0.00    2.72   11.21    0.00    0.42    0.00    0.00    0.00   75.38
01:12:19 PM  all   10.93    0.00    2.39   11.78    0.00    0.34    0.00    0.00    0.00   74.55
01:12:20 PM  all   10.31    0.00    2.56   11.07    0.00    0.34    0.00    0.00    0.00   75.72
01:12:21 PM  all   10.88    0.00    2.38   10.63    0.00    0.26    0.00    0.00    0.00   75.85
01:12:22 PM  all   12.46    0.00    4.01   11.60    0.00    0.26    0.00    0.00    0.00   71.67
01:12:23 PM  all   13.18    0.00    3.91   11.14    0.00    0.34    0.00    0.00    0.00   71.43
01:12:24 PM  all    9.60    0.00    2.86    9.77    0.00    0.42    0.00    0.00    0.00   77.34
01:12:25 PM  all   11.21    0.00    2.80   11.63    0.00    0.17    0.00    0.00    0.00   74.19
01:12:26 PM  all   13.30    0.00    4.09   10.66    0.00    0.26    0.00    0.00    0.00   71.70
01:12:27 PM  all   17.11    0.00    5.19   11.66    0.00    0.34    0.00    0.00    0.00   65.70
01:12:28 PM  all    8.38    0.00    3.13   10.67    0.00    0.25    0.00    0.00    0.00   77.56
01:12:29 PM  all   13.23    0.00    4.01   11.77    0.00    0.34    0.00    0.00    0.00   70.65
01:12:30 PM  all   10.97    0.00    3.97   10.38    0.00    0.25    0.00    0.00    0.00   74.43
01:12:31 PM  all   11.20    0.00    3.05   11.03    0.00    0.34    0.00    0.00    0.00   74.39
01:12:32 PM  all   11.77    0.00    4.32   11.09    0.00    0.42    0.00    0.00    0.00   72.40
01:12:33 PM  all   13.49    0.00    5.17   10.35    0.00    0.59    0.00    0.00    0.00   70.40
01:12:34 PM  all   12.42    0.00    4.67   11.17    0.00    0.58    0.00    0.00    0.00   71.17
01:12:35 PM  all   14.38    0.00    3.05   11.42    0.00    0.25    0.00    0.00    0.00   70.90
01:12:36 PM  all    9.81    0.00    3.38   11.76    0.00    0.42    0.00    0.00    0.00   74.62
01:12:37 PM  all   10.82    0.00    4.28   10.32    0.00    0.42    0.00    0.00    0.00   74.16
01:12:38 PM  all    9.71    0.00    3.38   10.98    0.00    0.59    0.00    0.00    0.00   75.34
01:12:39 PM  all   11.86    0.00    3.62   11.77    0.00    0.76    0.00    0.00    0.00   71.99
01:12:40 PM  all    8.92    0.00    3.36   11.02    0.00    0.42    0.00    0.00    0.00   76.28
01:12:41 PM  all   11.47    0.00    3.31   11.21    0.00    0.34    0.00    0.00    0.00   73.66
01:12:42 PM  all   11.81    0.00    3.57   11.21    0.00    0.34    0.00    0.00    0.00   73.07
01:12:43 PM  all    9.95    0.00    3.20   10.96    0.00    0.42    0.00    0.00    0.00   75.46
01:12:44 PM  all    9.18    0.00    3.45   10.36    0.00    0.34    0.00    0.00    0.00   76.66
01:12:45 PM  all   12.74    0.00    3.57   10.79    0.00    0.42    0.00    0.00    0.00   72.47
01:12:46 PM  all   10.88    0.00    3.74   10.88    0.00    0.42    0.00    0.00    0.00   74.09
01:12:47 PM  all    9.15    0.00    3.47   10.59    0.00    0.25    0.00    0.00    0.00   76.53
01:12:48 PM  all   11.89    0.00    3.48   11.81    0.00    0.42    0.00    0.00    0.00   72.39
01:12:49 PM  all   12.30    0.00    2.97   11.11    0.00    0.17    0.00    0.00    0.00   73.45
01:12:50 PM  all   14.26    0.00    5.35   11.04    0.00    0.51    0.00    0.00    0.00   68.85
01:12:51 PM  all   10.58    0.00    3.30   12.02    0.00    0.59    0.00    0.00    0.00   73.50
01:12:52 PM  all    9.43    0.00    2.78   11.87    0.00    0.42    0.00    0.00    0.00   75.51
01:12:53 PM  all   11.85    0.00    2.98   11.51    0.00    0.43    0.00    0.00    0.00   73.23
01:12:54 PM  all   13.02    0.00    3.97   11.41    0.00    0.42    0.00    0.00    0.00   71.17
01:12:55 PM  all   12.68    0.00    3.68   11.91    0.00    0.34    0.00    0.00    0.00   71.38
01:12:56 PM  all   10.04    0.00    3.29   10.55    0.00    0.25    0.00    0.00    0.00   75.86
01:12:57 PM  all   13.20    0.00    4.00   11.93    0.00    0.17    0.00    0.00    0.00   70.70
01:12:58 PM  all    9.00    0.00    3.57    9.51    0.00    0.25    0.00    0.00    0.00   77.67
01:12:59 PM  all   10.46    0.00    3.37   11.47    0.00    0.25    0.00    0.00    0.00   74.45
01:13:00 PM  all   12.46    0.00    3.90   11.95    0.00    0.34    0.00    0.00    0.00   71.36
01:13:01 PM  all    8.76    0.00    2.38   10.12    0.00    0.26    0.00    0.00    0.00   78.49
01:13:02 PM  all   11.20    0.00    2.46   10.77    0.00    0.34    0.00    0.00    0.00   75.23
01:13:03 PM  all   10.67    0.00    2.47   11.43    0.00    0.26    0.00    0.00    0.00   75.17
01:13:04 PM  all   11.74    0.00    3.21   11.15    0.00    0.51    0.00    0.00    0.00   73.40
01:13:05 PM  all   10.43    0.00    2.63   11.28    0.00    0.42    0.00    0.00    0.00   75.23
01:13:06 PM  all   10.87    0.00    2.46   10.44    0.00    0.17    0.00    0.00    0.00   76.06
01:13:07 PM  all   10.96    0.08    4.05   10.62    0.00    0.34    0.00    0.00    0.00   73.95
01:13:08 PM  all   12.14    0.00    4.19   12.05    0.00    0.51    0.00    0.00    0.00   71.11
01:13:09 PM  all   11.28    0.00    3.82   10.94    0.00    0.34    0.00    0.00    0.00   73.62
01:13:10 PM  all    9.46    0.00    3.07   11.00    0.00    0.43    0.00    0.00    0.00   76.04
01:13:11 PM  all   11.31    0.00    2.47   11.82    0.00    0.34    0.00    0.00    0.00   74.06
01:13:12 PM  all   10.68    0.00    2.91   12.05    0.00    0.17    0.00    0.00    0.00   74.19
01:13:13 PM  all   12.22    0.00    2.97   11.54    0.00    0.34    0.00    0.00    0.00   72.92
01:13:14 PM  all   13.38    0.00    4.20   11.06    0.00    0.26    0.00    0.00    0.00   71.10
01:13:15 PM  all    9.64    0.00    2.87    9.89    0.00    0.25    0.00    0.00    0.00   77.35
01:13:16 PM  all   11.38    0.00    2.89   10.78    0.00    0.34    0.00    0.00    0.00   74.62
01:13:17 PM  all   12.57    0.00    2.72   11.47    0.00    0.25    0.00    0.00    0.00   72.98
01:13:18 PM  all   12.34    0.00    3.06   10.89    0.00    0.26    0.00    0.00    0.00   73.45
01:13:19 PM  all    8.14    0.00    2.29   10.18    0.00    0.42    0.00    0.00    0.00   78.97
01:13:20 PM  all   14.14    0.00    2.56   11.07    0.00    0.26    0.00    0.00    0.00   71.98
01:13:21 PM  all    8.02    0.00    2.45   10.55    0.00    0.42    0.00    0.00    0.00   78.57
01:13:22 PM  all    9.43    0.00    2.46   10.79    0.00    0.51    0.00    0.00    0.00   76.81
01:13:23 PM  all    8.75    0.00    2.89   11.05    0.00    0.25    0.00    0.00    0.00   77.06
01:13:24 PM  all   11.88    0.00    3.08   12.48    0.00    0.43    0.00    0.00    0.00   72.14
01:13:25 PM  all   11.26    0.00    2.96   11.26    0.00    0.34    0.00    0.00    0.00   74.17
01:13:26 PM  all   11.16    0.00    2.64   11.41    0.00    0.26    0.00    0.00    0.00   74.53
01:13:27 PM  all   10.18    0.00    2.71   10.43    0.00    0.25    0.00    0.00    0.00   76.42
01:13:28 PM  all   11.76    0.00    2.39   11.59    0.00    0.43    0.00    0.00    0.00   73.83
01:13:29 PM  all   11.32    0.00    2.64   11.15    0.00    0.43    0.00    0.00    0.00   74.47
01:13:30 PM  all   10.23    0.00    2.05   11.76    0.00    0.43    0.00    0.00    0.00   75.53
01:13:31 PM  all   10.98    0.00    3.46   10.73    0.00    0.34    0.00    0.00    0.00   74.49
01:13:32 PM  all   12.44    0.00    3.38   11.68    0.00    0.51    0.00    0.00    0.00   72.00
01:13:33 PM  all   14.21    0.00    3.49   11.32    0.00    0.43    0.00    0.00    0.00   70.55
01:13:34 PM  all   10.77    0.00    3.82   11.20    0.00    0.34    0.00    0.00    0.00   73.88
01:13:35 PM  all   15.63    0.00    2.73   10.85    0.00    0.34    0.00    0.00    0.00   70.45
01:13:36 PM  all    9.18    0.00    2.57   12.09    0.00    0.26    0.00    0.00    0.00   75.90
01:13:37 PM  all    6.45    0.00    2.04    9.76    0.00    0.34    0.00    0.00    0.00   81.41
01:13:38 PM  all    9.34    0.00    2.72   11.38    0.00    0.42    0.00    0.00    0.00   76.15
01:13:39 PM  all    7.75    0.00    1.96   10.31    0.00    0.34    0.00    0.00    0.00   79.64
01:13:40 PM  all   10.08    0.00    2.79   10.75    0.00    0.42    0.00    0.00    0.00   75.95
01:13:41 PM  all   11.83    0.00    2.72   11.23    0.00    0.26    0.00    0.00    0.00   73.96
01:13:42 PM  all    8.41    0.00    2.49   10.04    0.00    0.17    0.00    0.00    0.00   78.88
01:13:43 PM  all   18.52    0.00    3.40   11.13    0.00    0.17    0.00    0.00    0.00   66.78
01:13:44 PM  all    8.40    0.00    2.55   10.61    0.00    0.34    0.00    0.00    0.00   78.10
01:13:45 PM  all   13.79    0.00    2.81   12.00    0.00    0.26    0.00    0.00    0.00   71.15
01:13:46 PM  all   10.02    0.00    2.80   11.71    0.00    0.17    0.00    0.00    0.00   75.30
01:13:47 PM  all    7.61    0.00    2.12   10.58    0.00    0.34    0.00    0.00    0.00   79.36
01:13:48 PM  all   13.31    0.09    2.82   12.97    0.00    0.26    0.00    0.00    0.00   70.56
01:13:49 PM  all   11.60    0.00    2.62   11.43    0.00    0.42    0.00    0.00    0.00   73.92
01:13:50 PM  all    7.35    0.00    2.54   10.48    0.00    0.34    0.00    0.00    0.00   79.29
01:13:51 PM  all   10.34    0.00    2.37   11.19    0.00    0.34    0.00    0.00    0.00   75.76
01:13:52 PM  all    7.54    0.00    2.63   10.85    0.00    0.34    0.00    0.00    0.00   78.64
01:13:53 PM  all   12.85    0.00    2.81   11.40    0.00    0.26    0.00    0.00    0.00   72.68
01:13:54 PM  all    8.80    0.00    2.48   11.96    0.00    0.26    0.00    0.00    0.00   76.52
01:13:55 PM  all   10.12    0.00    3.04   11.30    0.00    0.42    0.00    0.00    0.00   75.13
01:13:56 PM  all   10.63    0.00    2.13   11.39    0.00    0.26    0.00    0.00    0.00   75.60
01:13:57 PM  all   10.78    0.00    2.38   10.70    0.00    0.34    0.00    0.00    0.00   75.81
01:13:58 PM  all    8.97    0.00    2.65   10.93    0.00    0.17    0.00    0.00    0.00   77.28
