Linux 6.8.0-49-generic (samoy-pc) 	12/10/2024 	_x86_64_	(12 CPU)

07:21:12 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:22:52 AM  all    0.67    0.00    0.59    0.00    0.00    0.08    0.00    0.00    0.00   98.66
07:22:53 AM  all    0.59    0.00    0.25    0.33    0.00    0.00    0.00    0.00    0.00   98.83
07:22:54 AM  all    3.26    0.00    1.17    0.00    0.00    0.00    0.00    0.00    0.00   95.56
07:22:55 AM  all    2.93    0.00    1.59    0.00    0.00    0.17    0.00    0.00    0.00   95.31
07:22:56 AM  all    2.01    0.00    1.01    0.08    0.00    0.08    0.00    0.00    0.00   96.81
07:22:57 AM  all    3.43    0.08    1.34    0.00    0.00    0.25    0.00    0.00    0.00   94.89
07:22:58 AM  all    6.17    0.00    1.83    0.00    0.00    0.08    0.00    0.00    0.00   91.91
07:22:59 AM  all    2.27    0.00    1.18    0.00    0.00    0.08    0.00    0.00    0.00   96.47
07:23:00 AM  all    1.93    0.00    0.84    0.00    0.00    0.00    0.00    0.00    0.00   97.23
07:23:01 AM  all    2.44    0.00    1.09    0.00    0.00    0.08    0.00    0.00    0.00   96.39
07:23:02 AM  all    1.43    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.07
07:23:03 AM  all    3.08    0.00    1.33    0.08    0.00    0.00    0.00    0.00    0.00   95.50
07:23:04 AM  all    5.44    0.00    1.67    0.00    0.00    0.08    0.00    0.00    0.00   92.80
07:23:05 AM  all    2.94    0.00    1.43    0.00    0.00    0.00    0.00    0.00    0.00   95.63
07:23:06 AM  all    3.51    0.00    1.42    0.00    0.00    0.00    0.00    0.00    0.00   95.06
07:23:07 AM  all    2.18    0.00    1.26    0.00    0.00    0.00    0.00    0.00    0.00   96.56
07:23:08 AM  all    3.02    0.00    1.51    0.00    0.00    0.00    0.00    0.00    0.00   95.47
07:23:09 AM  all    2.26    0.08    2.01    0.25    0.00    0.08    0.00    0.00    0.00   95.32
07:23:10 AM  all    0.42    0.00    0.25    0.00    0.00    0.08    0.00    0.00    0.00   99.25
07:23:11 AM  all    1.42    0.00    1.01    0.00    0.00    0.00    0.00    0.00    0.00   97.57
07:23:12 AM  all    4.71    0.00    1.35    0.00    0.00    0.00    0.00    0.00    0.00   93.94
07:23:13 AM  all    1.85    0.00    0.67    0.00    0.00    0.08    0.00    0.00    0.00   97.40
07:23:14 AM  all    1.51    0.00    1.09    0.00    0.00    0.08    0.00    0.00    0.00   97.32
07:23:15 AM  all    0.67    0.00    0.42    0.00    0.00    0.00    0.00    0.00    0.00   98.91
07:23:16 AM  all    0.67    0.00    0.50    0.00    0.00    0.00    0.00    0.00    0.00   98.83
07:23:17 AM  all    8.28    0.34    5.98   18.10    0.00    0.00    0.00    0.00    0.00   67.29
07:23:18 AM  all   11.08    0.00    6.23   21.73    0.00    0.09    0.00    0.00    0.00   60.87
07:23:19 AM  all   10.86    0.00    5.47   20.87    0.00    0.00    0.00    0.00    0.00   62.79
07:23:20 AM  all    9.72    0.00    4.73   20.83    0.00    0.00    0.00    0.00    0.00   64.72
07:23:21 AM  all   11.46    0.00    5.65   18.99    0.00    0.00    0.00    0.00    0.00   63.90
07:23:22 AM  all   11.94    0.00    5.33   18.73    0.00    0.00    0.00    0.00    0.00   64.00
07:23:23 AM  all    8.82    0.00    4.71   18.84    0.00    0.09    0.00    0.00    0.00   67.55
07:23:24 AM  all    7.98    0.00    4.55   19.57    0.00    0.00    0.00    0.00    0.00   67.90
07:23:25 AM  all   12.21    0.09    5.38   19.04    0.00    0.00    0.00    0.00    0.00   63.28
07:23:26 AM  all   15.75    0.00    5.22   16.61    0.00    0.00    0.00    0.00    0.00   62.41
07:23:27 AM  all   15.98    0.00    5.76   16.15    0.00    0.00    0.00    0.00    0.00   62.11
07:23:28 AM  all    9.15    0.00    4.32   18.39    0.00    0.00    0.00    0.00    0.00   68.13
07:23:29 AM  all    9.63    0.00    4.08   17.87    0.00    0.00    0.00    0.00    0.00   68.43
07:23:30 AM  all   11.41    0.00    4.94   16.95    0.00    0.17    0.00    0.00    0.00   66.52
07:23:31 AM  all    8.88    0.00    3.88   17.67    0.00    0.00    0.00    0.00    0.00   69.57
07:23:32 AM  all    9.06    0.09    4.31   17.34    0.00    0.00    0.00    0.00    0.00   69.20
07:23:33 AM  all    9.61    0.00    4.64   17.08    0.00    0.00    0.00    0.00    0.00   68.67
07:23:34 AM  all    8.42    0.00    3.87   17.96    0.00    0.09    0.00    0.00    0.00   69.67
07:23:35 AM  all    8.48    0.00    4.07   17.99    0.00    0.00    0.00    0.00    0.00   69.46
07:23:36 AM  all    8.78    0.00    3.87   16.95    0.00    0.09    0.00    0.00    0.00   70.31
07:23:37 AM  all    9.79    0.00    4.46   17.17    0.00    0.00    0.00    0.00    0.00   68.58
07:23:38 AM  all   11.36    0.00    4.82   16.35    0.00    0.00    0.00    0.00    0.00   67.47
07:23:39 AM  all   12.24    0.00    4.88   16.18    0.00    0.00    0.00    0.00    0.00   66.70
07:23:40 AM  all   14.58    0.00    4.06   16.57    0.00    0.00    0.00    0.00    0.00   64.80
07:23:41 AM  all   15.67    0.00    5.82   15.84    0.00    0.17    0.00    0.00    0.00   62.50
07:23:42 AM  all   13.69    0.00    4.62   16.42    0.00    0.09    0.00    0.00    0.00   65.18
07:23:43 AM  all    9.91    0.00    4.05   16.71    0.00    0.00    0.00    0.00    0.00   69.34
