Linux 6.8.0-49-generic (samoy-pc) 	12/09/2024 	_x86_64_	(12 CPU)

01:40:59 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
02:14:37 PM  all    7.59    0.00    2.39   10.23    0.00    0.34    0.00    0.00    0.00   79.45
02:14:38 PM  all    8.00    0.00    2.70    9.94    0.00    0.17    0.00    0.00    0.00   79.19
02:14:39 PM  all   12.98    0.00    2.73   11.02    0.00    0.51    0.00    0.00    0.00   72.76
02:14:40 PM  all    8.74    0.00    2.46   10.27    0.00    0.34    0.00    0.00    0.00   78.18
02:14:41 PM  all   10.18    0.00    3.05   11.20    0.00    0.51    0.00    0.00    0.00   75.06
02:14:42 PM  all   11.41    0.00    2.30   10.14    0.00    0.17    0.00    0.00    0.00   75.98
02:14:43 PM  all   14.37    0.00    2.89   10.63    0.00    0.43    0.00    0.00    0.00   71.68
02:14:44 PM  all   23.34    0.00    5.96   10.05    0.00    0.34    0.00    0.00    0.00   60.31
02:14:45 PM  all   27.74    0.00    5.53    8.94    0.00    0.34    0.00    0.00    0.00   57.45
02:14:46 PM  all   23.22    0.00    2.97    9.49    0.00    0.34    0.00    0.00    0.00   63.98
02:14:47 PM  all   26.99    0.00    3.38   10.66    0.00    0.34    0.00    0.00    0.00   58.63
02:14:48 PM  all   26.82    0.00    3.72    9.31    0.00    0.34    0.00    0.00    0.00   59.81
02:14:49 PM  all   27.26    0.00    3.15    9.71    0.00    0.34    0.00    0.00    0.00   59.54
02:14:50 PM  all   25.94    0.00    3.57    9.27    0.00    0.51    0.00    0.00    0.00   60.71
02:14:51 PM  all   30.55    0.00    3.88    9.79    0.00    0.17    0.00    0.00    0.00   55.61
02:14:52 PM  all   26.74    0.00    3.74    9.51    0.00    0.42    0.00    0.00    0.00   59.59
02:14:53 PM  all   26.11    0.00    3.40   10.03    0.00    0.43    0.00    0.00    0.00   60.03
02:14:54 PM  all   25.65    0.00    3.41    8.91    0.00    0.50    0.00    0.00    0.00   61.53
02:14:55 PM  all   27.82    0.00    2.56    9.64    0.00    0.68    0.00    0.00    0.00   59.30
02:14:56 PM  all   23.62    0.00    2.97    9.35    0.00    0.42    0.00    0.00    0.00   63.64
02:14:57 PM  all   28.35    0.00    2.97    9.25    0.00    0.42    0.00    0.00    0.00   59.00
02:14:58 PM  all   25.92    0.00    5.12    9.55    0.00    0.34    0.00    0.00    0.00   59.08
02:14:59 PM  all   13.81    0.00    1.86    9.92    0.00    0.25    0.00    0.00    0.00   74.15
02:15:00 PM  all   20.07    0.00    3.32   11.05    0.00    0.26    0.00    0.00    0.00   65.31
02:15:01 PM  all   17.17    0.00    3.28    9.93    0.00    0.17    0.00    0.00    0.00   69.44
02:15:02 PM  all   16.20    0.00    3.46   10.04    0.00    0.34    0.00    0.00    0.00   69.96
02:15:03 PM  all   24.79    0.00    3.98    9.81    0.00    0.42    0.00    0.00    0.00   61.00
02:15:04 PM  all   17.94    0.00    3.13    9.73    0.00    0.25    0.00    0.00    0.00   68.95
02:15:05 PM  all   22.38    0.00    2.72    9.53    0.00    0.09    0.00    0.00    0.00   65.28
02:15:06 PM  all   16.23    0.00    3.38    9.64    0.00    0.25    0.00    0.00    0.00   70.50
02:15:07 PM  all   22.97    0.00    3.22   10.68    0.00    0.17    0.00    0.00    0.00   62.97
02:15:08 PM  all   23.12    0.00    3.21    9.79    0.00    0.51    0.00    0.00    0.00   63.38
02:15:09 PM  all   17.69    0.00    2.81   10.63    0.00    0.34    0.00    0.00    0.00   68.54
02:15:10 PM  all   19.57    0.00    2.47    9.96    0.00    0.34    0.00    0.00    0.00   67.66
02:15:11 PM  all   17.75    0.08    2.28    9.30    0.00    0.51    0.00    0.00    0.00   70.08
02:15:12 PM  all   25.32    0.00    3.30    9.40    0.00    0.25    0.00    0.00    0.00   61.73
02:15:13 PM  all   21.33    0.00    3.20    9.27    0.00    0.25    0.00    0.00    0.00   65.94
02:15:14 PM  all   26.58    0.00    3.58    9.88    0.00    0.17    0.00    0.00    0.00   59.80
02:15:15 PM  all   17.82    0.00    2.53   10.14    0.00    0.42    0.00    0.00    0.00   69.09
02:15:16 PM  all   24.39    0.00    3.22    9.57    0.00    0.17    0.00    0.00    0.00   62.66
02:15:17 PM  all   20.93    0.00    2.63    9.58    0.00    0.34    0.00    0.00    0.00   66.53
02:15:18 PM  all   19.10    0.00    2.79    9.55    0.00    0.51    0.00    0.00    0.00   68.05
02:15:19 PM  all   22.47    0.00    2.95   10.61    0.00    0.17    0.00    0.00    0.00   63.80
02:15:20 PM  all   19.02    0.00    2.54    9.97    0.00    0.42    0.00    0.00    0.00   68.05
02:15:21 PM  all   21.19    0.00    3.14    9.58    0.00    0.17    0.00    0.00    0.00   65.93
02:15:22 PM  all   18.94    0.00    2.56   10.84    0.00    0.34    0.00    0.00    0.00   67.32
02:15:23 PM  all   22.74    0.00    3.04    9.89    0.00    0.17    0.00    0.00    0.00   64.16
02:15:24 PM  all   21.53    0.00    2.66   10.46    0.00    0.17    0.00    0.00    0.00   65.18
02:15:25 PM  all   19.73    0.00    2.62   10.67    0.00    0.42    0.00    0.00    0.00   66.55
02:15:26 PM  all   21.18    0.00    3.04   10.46    0.00    0.42    0.00    0.00    0.00   64.89
02:15:27 PM  all   18.01    0.00    2.28   10.65    0.00    0.34    0.00    0.00    0.00   68.72
02:15:28 PM  all   18.07    0.00    2.53   10.73    0.00    0.34    0.00    0.00    0.00   68.33
02:15:29 PM  all   21.03    0.00    2.78   10.09    0.00    0.25    0.00    0.00    0.00   65.85
02:15:30 PM  all   17.95    0.00    2.79   11.01    0.00    0.34    0.00    0.00    0.00   67.91
02:15:31 PM  all   19.46    0.00    2.12   10.62    0.00    0.08    0.00    0.00    0.00   67.71
02:15:32 PM  all   15.32    0.00    2.19   11.45    0.00    0.59    0.00    0.00    0.00   70.45
02:15:33 PM  all   26.35    0.00    2.96    9.29    0.00    0.25    0.00    0.00    0.00   61.15
02:15:34 PM  all   19.02    0.00    2.36   10.61    0.00    0.34    0.00    0.00    0.00   67.68
02:15:35 PM  all   19.88    0.00    2.11    9.94    0.00    0.34    0.00    0.00    0.00   67.73
02:15:36 PM  all   15.31    0.00    2.52   10.77    0.00    0.42    0.00    0.00    0.00   70.98
02:15:37 PM  all   20.27    0.00    2.12   10.43    0.00    0.25    0.00    0.00    0.00   66.92
02:15:38 PM  all   21.60    0.00    2.52   10.00    0.00    0.59    0.00    0.00    0.00   65.29
02:15:39 PM  all   19.55    0.00    2.70   10.61    0.00    0.25    0.00    0.00    0.00   66.89
02:15:40 PM  all   22.01    0.00    2.99   10.32    0.00    0.34    0.00    0.00    0.00   64.33
02:15:41 PM  all   19.46    0.00    2.89   10.03    0.00    0.25    0.00    0.00    0.00   67.37
02:15:42 PM  all   24.79    0.00    2.77    8.82    0.00    0.42    0.00    0.00    0.00   63.19
02:15:43 PM  all   19.66    0.00    2.54    9.49    0.00    0.25    0.00    0.00    0.00   68.05
02:15:44 PM  all   24.68    0.00    3.05   10.35    0.00    0.42    0.00    0.00    0.00   61.49
02:15:45 PM  all   19.04    0.00    2.36    9.69    0.00    0.17    0.00    0.00    0.00   68.74
02:15:46 PM  all   22.10    0.00    3.05   10.41    0.00    0.25    0.00    0.00    0.00   64.18
02:15:47 PM  all   12.57    0.00    3.04    9.96    0.00    0.42    0.00    0.00    0.00   74.01
02:15:48 PM  all   11.30    0.08    2.63   12.15    0.00    0.34    0.00    0.00    0.00   73.49
02:15:49 PM  all    9.68    0.00    2.21   10.19    0.00    0.17    0.00    0.00    0.00   77.76
02:15:50 PM  all    7.30    0.00    2.29   10.44    0.00    0.17    0.00    0.00    0.00   79.80
02:15:51 PM  all   14.58    0.00    3.07   12.11    0.00    0.26    0.00    0.00    0.00   69.99
02:15:52 PM  all   11.08    0.00    2.71   11.68    0.00    0.42    0.00    0.00    0.00   74.11
02:15:53 PM  all    9.66    0.00    2.56   10.94    0.00    0.34    0.00    0.00    0.00   76.50
02:15:54 PM  all    8.95    0.00    2.28   11.22    0.00    0.42    0.00    0.00    0.00   77.13
02:15:55 PM  all   12.55    0.00    3.22   10.86    0.00    0.25    0.00    0.00    0.00   73.11
02:15:56 PM  all   14.51    0.00    3.84   10.67    0.00    0.09    0.00    0.00    0.00   70.90
02:15:57 PM  all   12.09    0.00    3.38   10.90    0.00    0.42    0.00    0.00    0.00   73.20
02:15:58 PM  all   12.04    0.00    2.71   11.62    0.00    0.34    0.00    0.00    0.00   73.28
02:15:59 PM  all    9.28    0.00    2.13   10.99    0.00    0.26    0.00    0.00    0.00   77.34
02:16:00 PM  all   12.09    0.00    3.15   10.89    0.00    0.34    0.00    0.00    0.00   73.53
02:16:01 PM  all    7.49    0.00    2.27   10.52    0.00    0.17    0.00    0.00    0.00   79.55
02:16:02 PM  all    8.51    0.00    2.30   10.04    0.00    0.17    0.00    0.00    0.00   78.98
02:16:03 PM  all    7.59    0.00    1.96    9.72    0.00    0.09    0.00    0.00    0.00   80.65
02:16:04 PM  all    9.14    0.00    3.05   10.32    0.00    0.17    0.00    0.00    0.00   77.33
02:16:05 PM  all    8.59    0.00    2.64   10.46    0.00    0.26    0.00    0.00    0.00   78.06
02:16:06 PM  all   12.40    0.00    3.57   10.54    0.00    0.17    0.00    0.00    0.00   73.32
02:16:07 PM  all    9.90    0.00    2.65   10.75    0.00    0.26    0.00    0.00    0.00   76.45
02:16:08 PM  all   12.30    0.00    2.97   11.96    0.00    0.25    0.00    0.00    0.00   72.52
02:16:09 PM  all   18.79    0.00    3.83    9.35    0.00    0.26    0.00    0.00    0.00   67.77
02:16:10 PM  all   10.25    0.00    3.39   10.00    0.00    0.34    0.00    0.00    0.00   76.02
02:16:11 PM  all   12.57    0.00    4.28   11.46    0.00    0.43    0.00    0.00    0.00   71.26
02:16:12 PM  all   16.72    0.00    4.86   10.24    0.00    0.09    0.00    0.00    0.00   68.09
02:16:13 PM  all   13.65    0.00    3.84   10.24    0.00    0.34    0.00    0.00    0.00   71.93
02:16:14 PM  all   16.90    0.00    3.55   10.57    0.00    0.09    0.00    0.00    0.00   68.89
02:16:15 PM  all   12.29    0.00    3.18   10.05    0.00    0.09    0.00    0.00    0.00   74.40
02:16:16 PM  all   16.02    0.00    5.06   10.11    0.00    0.26    0.00    0.00    0.00   68.55
02:16:17 PM  all   18.56    0.00    6.27    9.88    0.00    0.17    0.00    0.00    0.00   65.12
02:16:18 PM  all   17.35    0.00    3.06   10.29    0.00    0.17    0.00    0.00    0.00   69.13
02:16:19 PM  all   12.71    0.00    2.84   10.57    0.00    0.17    0.00    0.00    0.00   73.71
02:16:20 PM  all   10.95    0.00    3.06   11.54    0.00    0.25    0.00    0.00    0.00   74.19
02:16:21 PM  all    7.46    0.00    3.86   12.07    0.00    0.75    0.00    0.00    0.00   75.86
02:16:22 PM  all    5.93    0.00    2.03   11.78    0.00    0.25    0.00    0.00    0.00   80.00
02:16:23 PM  all    7.19    0.00    2.62   10.23    0.00    0.42    0.00    0.00    0.00   79.54
02:16:24 PM  all    9.41    0.00    2.37   10.59    0.00    0.25    0.00    0.00    0.00   77.37
02:16:25 PM  all    7.56    0.00    2.63   10.27    0.00    0.17    0.00    0.00    0.00   79.37
02:16:26 PM  all    7.43    0.00    2.31   10.42    0.00    0.34    0.00    0.00    0.00   79.50
02:16:27 PM  all   11.98    0.00    2.78   11.39    0.00    0.17    0.00    0.00    0.00   73.67
02:16:28 PM  all    8.69    0.00    2.13   10.48    0.00    0.26    0.00    0.00    0.00   78.45
02:16:29 PM  all    8.80    0.00    2.62   10.83    0.00    0.25    0.00    0.00    0.00   77.50
02:16:30 PM  all    8.77    0.00    2.90   10.73    0.00    0.26    0.00    0.00    0.00   77.34
02:16:31 PM  all   11.46    0.00    4.24   10.53    0.00    0.25    0.00    0.00    0.00   73.51
02:16:32 PM  all   13.85    0.00    5.52   10.45    0.00    0.08    0.00    0.00    0.00   70.09
02:16:33 PM  all   10.15    0.00    3.86   10.65    0.00    0.42    0.00    0.00    0.00   74.92
02:16:34 PM  all   10.63    0.00    3.83    9.95    0.00    0.43    0.00    0.00    0.00   75.17
02:16:35 PM  all   18.91    0.00    4.09    9.37    0.00    0.51    0.00    0.00    0.00   67.12
02:16:36 PM  all   15.12    0.00    3.06   10.37    0.00    0.34    0.00    0.00    0.00   71.11
02:16:37 PM  all    7.04    0.00    2.54    8.99    0.00    0.34    0.00    0.00    0.00   81.09
02:16:38 PM  all   14.09    0.00    3.48   12.14    0.00    0.25    0.00    0.00    0.00   70.03
02:16:39 PM  all   12.81    0.00    2.56   10.93    0.00    0.26    0.00    0.00    0.00   73.44
02:16:40 PM  all   13.16    0.00    2.97   11.21    0.00    0.51    0.00    0.00    0.00   72.16
02:16:41 PM  all    9.55    0.00    2.47   10.49    0.00    0.34    0.00    0.00    0.00   77.15
02:16:42 PM  all    8.26    0.00    2.39   10.48    0.00    0.34    0.00    0.00    0.00   78.53
02:16:43 PM  all   11.06    0.00    2.72   11.15    0.00    0.43    0.00    0.00    0.00   74.64
02:16:44 PM  all    8.43    0.00    2.56   10.22    0.00    0.34    0.00    0.00    0.00   78.45
02:16:45 PM  all   11.29    0.00    2.80   10.02    0.00    0.34    0.00    0.00    0.00   75.55
02:16:46 PM  all   13.29    0.00    3.75   12.18    0.00    0.34    0.00    0.00    0.00   70.44
02:16:47 PM  all    9.44    0.00    2.81   10.97    0.00    0.60    0.00    0.00    0.00   76.19
02:16:48 PM  all   12.32    0.00    2.40   10.78    0.00    0.43    0.00    0.00    0.00   74.08
02:16:49 PM  all   11.39    0.00    3.00   11.82    0.00    0.34    0.00    0.00    0.00   73.46
02:16:50 PM  all   11.03    0.00    2.63   11.20    0.00    0.34    0.00    0.00    0.00   74.81
02:16:51 PM  all   12.78    0.00    3.32   10.05    0.00    0.34    0.00    0.00    0.00   73.51
02:16:52 PM  all   10.15    0.00    2.71   10.15    0.00    0.59    0.00    0.00    0.00   76.40
02:16:53 PM  all   12.13    0.00    2.46   10.09    0.00    0.34    0.00    0.00    0.00   74.98
02:16:54 PM  all   12.53    0.00    2.88    9.48    0.00    0.42    0.00    0.00    0.00   74.68
02:16:55 PM  all   10.12    0.00    3.32    9.61    0.00    0.26    0.00    0.00    0.00   76.70
02:16:56 PM  all   15.45    0.00    3.57   11.38    0.00    0.17    0.00    0.00    0.00   69.44
02:16:57 PM  all   13.78    0.00    3.63    9.55    0.00    0.42    0.00    0.00    0.00   72.61
02:16:58 PM  all   11.01    0.00    2.65    9.73    0.00    0.17    0.00    0.00    0.00   76.45
02:16:59 PM  all   11.49    0.00    3.09   11.75    0.00    0.43    0.00    0.00    0.00   73.24
02:17:00 PM  all   14.38    0.00    3.49   10.72    0.00    0.34    0.00    0.00    0.00   71.06
02:17:01 PM  all    9.54    0.00    2.47   10.22    0.00    0.26    0.00    0.00    0.00   77.51
02:17:02 PM  all   11.21    0.00    2.89   10.36    0.00    0.25    0.00    0.00    0.00   75.30
02:17:03 PM  all    7.56    0.00    2.04    9.52    0.00    0.34    0.00    0.00    0.00   80.54
02:17:04 PM  all    9.36    0.00    2.72   10.81    0.00    0.26    0.00    0.00    0.00   76.85
02:17:05 PM  all   10.49    0.00    2.45   11.51    0.00    0.42    0.00    0.00    0.00   75.13
02:17:06 PM  all    9.60    0.00    2.72   10.96    0.00    0.17    0.00    0.00    0.00   76.55
02:17:07 PM  all   10.39    0.00    2.64   11.24    0.00    0.51    0.00    0.00    0.00   75.21
02:17:08 PM  all    9.14    0.00    2.71    8.97    0.00    0.42    0.00    0.00    0.00   78.76
02:17:09 PM  all    8.91    0.00    2.46   10.26    0.00    0.42    0.00    0.00    0.00   77.95
02:17:10 PM  all    9.98    0.00    2.79   11.08    0.00    0.34    0.00    0.00    0.00   75.80
02:17:11 PM  all   10.03    0.00    2.89   10.12    0.00    0.34    0.00    0.00    0.00   76.62
02:17:12 PM  all   10.57    0.00    2.56   11.59    0.00    0.26    0.00    0.00    0.00   75.02
02:17:13 PM  all    7.12    0.00    1.78   11.19    0.00    0.51    0.00    0.00    0.00   79.41
02:17:14 PM  all    6.48    0.00    2.10   11.44    0.00    0.34    0.00    0.00    0.00   79.65
02:17:15 PM  all    6.90    0.00    1.70   10.65    0.00    0.26    0.00    0.00    0.00   80.49
02:17:16 PM  all    6.90    0.00    2.10   11.03    0.00    0.42    0.00    0.00    0.00   79.55
02:17:17 PM  all   10.67    0.00    2.35   10.42    0.00    0.50    0.00    0.00    0.00   76.05
02:17:18 PM  all    6.39    0.00    2.10   10.77    0.00    0.50    0.00    0.00    0.00   80.24
02:17:19 PM  all    6.50    0.00    2.45   10.13    0.00    0.34    0.00    0.00    0.00   80.59
02:17:20 PM  all    8.17    0.00    1.77   10.28    0.00    0.34    0.00    0.00    0.00   79.44
02:17:21 PM  all    7.76    0.00    2.28   10.29    0.00    0.34    0.00    0.00    0.00   79.34
02:17:22 PM  all   11.80    0.00    2.89   11.63    0.00    0.42    0.00    0.00    0.00   73.26
02:17:23 PM  all   10.19    0.00    2.78   10.28    0.00    0.25    0.00    0.00    0.00   76.50
02:17:24 PM  all    8.59    0.00    2.55   11.05    0.00    0.26    0.00    0.00    0.00   77.55
02:17:25 PM  all   10.62    0.00    2.89   11.72    0.00    0.25    0.00    0.00    0.00   74.51
02:17:26 PM  all   12.14    0.00    2.48   10.51    0.00    0.26    0.00    0.00    0.00   74.62
02:17:27 PM  all   10.64    0.00    3.04   11.49    0.00    0.25    0.00    0.00    0.00   74.58
02:17:28 PM  all    8.16    0.00    2.38   10.79    0.00    0.17    0.00    0.00    0.00   78.50
02:17:29 PM  all    9.29    0.00    2.53   10.39    0.00    0.17    0.00    0.00    0.00   77.62
02:17:30 PM  all   10.79    0.00    2.65   10.79    0.00    0.51    0.00    0.00    0.00   75.26
02:17:31 PM  all   12.26    0.00    2.96   11.67    0.00    0.34    0.00    0.00    0.00   72.78
02:17:32 PM  all   11.86    0.00    2.88   11.69    0.00    0.51    0.00    0.00    0.00   73.05
02:17:33 PM  all   12.11    0.00    2.64   10.91    0.00    0.43    0.00    0.00    0.00   73.91
02:17:34 PM  all    8.56    0.00    2.54   10.00    0.00    0.25    0.00    0.00    0.00   78.64
02:17:35 PM  all   13.16    0.00    2.80   10.36    0.00    0.34    0.00    0.00    0.00   73.34
02:17:36 PM  all   11.05    0.00    2.31   10.97    0.00    0.34    0.00    0.00    0.00   75.32
02:17:37 PM  all    7.12    0.00    2.21    9.58    0.00    0.17    0.00    0.00    0.00   80.92
02:17:38 PM  all   12.79    0.00    3.67   11.34    0.00    0.43    0.00    0.00    0.00   71.78
02:17:39 PM  all    8.31    0.00    2.63   10.34    0.00    0.34    0.00    0.00    0.00   78.39
02:17:40 PM  all    7.58    0.00    2.70    9.94    0.00    0.34    0.00    0.00    0.00   79.44
02:17:41 PM  all    8.14    0.00    2.23   10.45    0.00    0.26    0.00    0.00    0.00   78.92
02:17:42 PM  all   11.63    0.00    2.46   11.21    0.00    0.51    0.00    0.00    0.00   74.19
02:17:43 PM  all   12.28    0.00    2.79   10.33    0.00    0.25    0.00    0.00    0.00   74.34
02:17:44 PM  all   10.06    0.00    2.39   11.25    0.00    0.34    0.00    0.00    0.00   75.96
02:17:45 PM  all    9.79    0.00    2.47    9.96    0.00    0.26    0.00    0.00    0.00   77.53
02:17:46 PM  all   11.13    0.00    3.14    9.86    0.00    0.34    0.00    0.00    0.00   75.53
02:17:47 PM  all    8.51    0.00    2.30    9.79    0.00    0.34    0.00    0.00    0.00   79.06
02:17:48 PM  all    8.78    0.00    2.73   10.49    0.00    0.26    0.00    0.00    0.00   77.75
02:17:49 PM  all   11.41    0.00    2.30   10.65    0.00    0.17    0.00    0.00    0.00   75.47
02:17:50 PM  all   10.71    0.00    2.38   10.62    0.00    0.51    0.00    0.00    0.00   75.79
02:17:51 PM  all   12.24    0.00    2.89   10.29    0.00    0.26    0.00    0.00    0.00   74.32
02:17:52 PM  all   10.03    0.00    2.53   10.46    0.00    0.25    0.00    0.00    0.00   76.73
02:17:53 PM  all   13.75    0.00    2.73   10.76    0.00    0.26    0.00    0.00    0.00   72.50
02:17:54 PM  all   11.15    0.00    2.70   10.39    0.00    0.59    0.00    0.00    0.00   75.17
02:17:55 PM  all   10.84    0.00    2.71   10.58    0.00    0.34    0.00    0.00    0.00   75.53
02:17:56 PM  all   10.08    0.00    2.39   11.02    0.00    0.34    0.00    0.00    0.00   76.17
02:17:57 PM  all    9.27    0.00    2.72   10.54    0.00    0.17    0.00    0.00    0.00   77.30
02:17:58 PM  all    9.79    0.00    2.55   11.83    0.00    0.34    0.00    0.00    0.00   75.49
02:17:59 PM  all    9.14    0.00    2.62    9.98    0.00    0.51    0.00    0.00    0.00   77.75
02:18:00 PM  all    9.45    0.00    2.78   10.89    0.00    0.34    0.00    0.00    0.00   76.54
02:18:01 PM  all   10.42    0.00    2.73   10.85    0.00    0.09    0.00    0.00    0.00   75.92
02:18:02 PM  all    9.07    0.00    2.37   10.17    0.00    0.42    0.00    0.00    0.00   77.97
02:18:03 PM  all   16.84    0.00    3.30   10.91    0.00    0.34    0.00    0.00    0.00   68.61
02:18:04 PM  all   11.56    0.00    2.21   10.63    0.00    0.34    0.00    0.00    0.00   75.26
02:18:05 PM  all    8.73    0.00    2.37    9.75    0.00    0.34    0.00    0.00    0.00   78.81
02:18:06 PM  all   12.04    0.00    2.97   11.28    0.00    0.25    0.00    0.00    0.00   73.45
02:18:07 PM  all    8.36    0.00    2.62    9.71    0.00    0.59    0.00    0.00    0.00   78.72
02:18:08 PM  all   10.17    0.00    3.14   11.53    0.00    0.34    0.00    0.00    0.00   74.83
02:18:09 PM  all   12.33    0.00    2.89   11.22    0.00    0.17    0.00    0.00    0.00   73.38
02:18:10 PM  all    9.53    0.00    2.81   10.21    0.00    0.34    0.00    0.00    0.00   77.11
02:18:11 PM  all    9.38    0.08    2.20   10.82    0.00    0.34    0.00    0.00    0.00   77.18
02:18:12 PM  all    9.45    0.00    2.47   10.21    0.00    0.26    0.00    0.00    0.00   77.62
02:18:13 PM  all   15.76    0.00    2.97   11.36    0.00    0.42    0.00    0.00    0.00   69.49
02:18:14 PM  all   10.57    0.00    2.81   10.83    0.00    0.17    0.00    0.00    0.00   75.62
02:18:15 PM  all    8.13    0.00    2.20    9.74    0.00    0.42    0.00    0.00    0.00   79.51
02:18:16 PM  all    9.08    0.00    2.72   10.70    0.00    0.34    0.00    0.00    0.00   77.16
02:18:17 PM  all   11.27    0.00    2.63   11.10    0.00    0.08    0.00    0.00    0.00   74.92
02:18:18 PM  all   13.64    0.00    3.15   11.51    0.00    0.17    0.00    0.00    0.00   71.53
02:18:19 PM  all    8.66    0.00    2.55   10.44    0.00    0.34    0.00    0.00    0.00   78.01
02:18:20 PM  all   10.61    0.00    2.89   11.46    0.00    0.34    0.00    0.00    0.00   74.70
02:18:21 PM  all   10.58    0.00    2.71   10.67    0.00    0.51    0.00    0.00    0.00   75.53
02:18:22 PM  all   10.87    0.00    2.63   10.36    0.00    0.42    0.00    0.00    0.00   75.72
02:18:23 PM  all   13.24    0.00    2.80   10.44    0.00    0.34    0.00    0.00    0.00   73.17
02:18:24 PM  all    8.00    0.00    2.38   10.38    0.00    0.26    0.00    0.00    0.00   78.98
02:18:25 PM  all   11.08    0.00    2.71   10.91    0.00    0.34    0.00    0.00    0.00   74.96
02:18:26 PM  all   10.71    0.00    2.55   10.97    0.00    0.43    0.00    0.00    0.00   75.34
02:18:27 PM  all   11.45    0.00    3.05   11.87    0.00    0.17    0.00    0.00    0.00   73.45
02:18:28 PM  all   11.26    0.00    2.90   11.43    0.00    0.26    0.00    0.00    0.00   74.15
02:18:29 PM  all    9.44    0.00    2.78   10.88    0.00    0.25    0.00    0.00    0.00   76.64
02:18:30 PM  all    8.22    0.00    2.37   10.76    0.00    0.59    0.00    0.00    0.00   78.05
02:18:31 PM  all    7.99    0.00    2.21   10.28    0.00    0.34    0.00    0.00    0.00   79.18
02:18:32 PM  all   11.32    0.00    2.81   11.23    0.00    0.34    0.00    0.00    0.00   74.30
02:18:33 PM  all   12.54    0.00    2.71    9.92    0.00    0.17    0.00    0.00    0.00   74.66
02:18:34 PM  all    9.52    0.00    2.47   10.54    0.00    0.34    0.00    0.00    0.00   77.13
02:18:35 PM  all   10.37    0.00    2.87   11.13    0.00    0.42    0.00    0.00    0.00   75.21
02:18:36 PM  all   11.78    0.00    2.24   11.44    0.00    0.17    0.00    0.00    0.00   74.38
02:18:37 PM  all   12.09    0.00    2.72   11.23    0.00    0.26    0.00    0.00    0.00   73.70
02:18:38 PM  all    8.68    0.00    2.38   10.13    0.00    0.26    0.00    0.00    0.00   78.55
02:18:39 PM  all   13.14    0.00    3.01   10.57    0.00    0.26    0.00    0.00    0.00   73.02
02:18:40 PM  all   11.45    0.00    2.71   11.28    0.00    0.34    0.00    0.00    0.00   74.22
02:18:41 PM  all    8.96    0.00    2.62   10.06    0.00    0.42    0.00    0.00    0.00   77.94
02:18:42 PM  all    8.70    0.00    2.39   10.83    0.00    0.51    0.00    0.00    0.00   77.58
02:18:43 PM  all   13.16    0.00    2.80   10.95    0.00    0.25    0.00    0.00    0.00   72.84
02:18:44 PM  all   11.48    0.00    3.15   11.65    0.00    0.34    0.00    0.00    0.00   73.38
02:18:45 PM  all   10.15    0.00    2.62   10.58    0.00    0.34    0.00    0.00    0.00   76.31
02:18:46 PM  all   13.08    0.00    3.23   11.64    0.00    0.51    0.00    0.00    0.00   71.54
02:18:47 PM  all    8.91    0.00    2.12   11.21    0.00    0.25    0.00    0.00    0.00   77.50
02:18:48 PM  all    5.84    0.00    1.69    9.56    0.00    0.25    0.00    0.00    0.00   82.66
02:18:49 PM  all    5.98    0.00    1.77   10.61    0.00    0.25    0.00    0.00    0.00   81.38
02:18:50 PM  all    4.28    0.00    2.01   10.15    0.00    0.42    0.00    0.00    0.00   83.14
02:18:51 PM  all    9.11    0.00    2.53   13.00    0.00    0.59    0.00    0.00    0.00   74.77
02:18:52 PM  all    8.18    0.00    2.30   11.75    0.00    0.51    0.00    0.00    0.00   77.26
02:18:53 PM  all    9.41    0.00    2.10   11.34    0.00    0.42    0.00    0.00    0.00   76.72
02:18:54 PM  all    5.49    0.00    1.78   11.16    0.00    0.34    0.00    0.00    0.00   81.23
02:18:55 PM  all    5.42    0.00    1.95   11.35    0.00    0.25    0.00    0.00    0.00   81.03
02:18:56 PM  all    3.63    0.00    1.43    9.78    0.00    0.25    0.00    0.00    0.00   84.91
02:18:57 PM  all    6.25    0.00    2.28   12.67    0.00    0.59    0.00    0.00    0.00   78.21
02:18:58 PM  all    2.54    0.00    1.35    9.82    0.00    0.25    0.00    0.00    0.00   86.03
02:18:59 PM  all    8.86    0.00    2.56   11.75    0.00    0.26    0.00    0.00    0.00   76.58
02:19:00 PM  all   10.77    0.00    2.97   11.20    0.00    0.17    0.00    0.00    0.00   74.89
02:19:01 PM  all   10.93    0.00    2.88   11.78    0.00    0.42    0.00    0.00    0.00   73.98
02:19:02 PM  all    8.93    0.00    2.30   10.97    0.00    0.17    0.00    0.00    0.00   77.64
02:19:03 PM  all   13.27    0.00    3.06   10.88    0.00    0.34    0.00    0.00    0.00   72.45
02:19:04 PM  all   12.07    0.00    2.72   11.73    0.00    0.34    0.00    0.00    0.00   73.13
02:19:05 PM  all   11.21    0.00    2.97   10.96    0.00    0.17    0.00    0.00    0.00   74.68
02:19:06 PM  all    7.90    0.00    2.46   10.20    0.00    0.34    0.00    0.00    0.00   79.10
02:19:07 PM  all    9.58    0.00    2.71   10.18    0.00    0.34    0.00    0.00    0.00   77.18
02:19:08 PM  all   11.46    0.00    2.89   11.21    0.00    0.25    0.00    0.00    0.00   74.19
