Linux 6.8.0-49-generic (samoy-pc) 	12/10/2024 	_x86_64_	(12 CPU)

08:19:03 AM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:20:22 AM  all    5.08    0.00    3.56   11.69    0.00    0.00    0.00    0.00    0.00   79.68
08:20:23 AM  all    6.28    0.00    4.24   14.77    0.00    0.00    0.00    0.00    0.00   74.70
08:20:24 AM  all    4.34    0.00    2.64   12.43    0.00    0.09    0.00    0.00    0.00   80.51
08:20:25 AM  all    4.36    0.09    2.90   11.27    0.00    0.00    0.00    0.00    0.00   81.38
08:20:26 AM  all    6.43    0.09    3.26   15.09    0.00    0.00    0.00    0.00    0.00   75.13
08:20:27 AM  all    6.63    0.00    4.25   13.27    0.00    0.00    0.00    0.00    0.00   75.85
08:20:28 AM  all    3.15    0.00    1.87   10.99    0.00    0.00    0.00    0.00    0.00   83.99
08:20:29 AM  all    3.29    0.08    2.61   13.32    0.00    0.17    0.00    0.00    0.00   80.52
08:20:30 AM  all    6.51    0.00    3.68   14.31    0.00    0.09    0.00    0.00    0.00   75.41
08:20:31 AM  all    3.14    0.00    2.21   10.70    0.00    0.00    0.00    0.00    0.00   83.96
08:20:32 AM  all    8.58    0.00    3.40   13.34    0.00    0.08    0.00    0.00    0.00   74.60
08:20:33 AM  all    7.61    0.00    3.85   14.19    0.00    0.00    0.00    0.00    0.00   74.36
08:20:34 AM  all    2.72    0.00    3.06   11.48    0.00    0.00    0.00    0.00    0.00   82.74
08:20:35 AM  all    4.79    0.00    2.48   14.29    0.00    0.00    0.00    0.00    0.00   78.44
08:20:36 AM  all    6.06    0.00    4.01   14.68    0.00    0.00    0.00    0.00    0.00   75.26
08:20:37 AM  all    3.82    0.00    2.97   12.57    0.00    0.00    0.00    0.00    0.00   80.63
08:20:38 AM  all    3.72    0.08    3.30   12.34    0.00    0.08    0.00    0.00    0.00   80.47
08:20:39 AM  all    6.50    0.00    3.76   16.25    0.00    0.00    0.00    0.00    0.00   73.48
08:20:40 AM  all    1.77    0.08    1.69   11.49    0.00    0.00    0.00    0.00    0.00   84.97
08:20:41 AM  all    6.33    0.00    3.17   14.54    0.00    0.00    0.00    0.00    0.00   75.96
08:20:42 AM  all    8.67    0.00    4.76   14.29    0.00    0.09    0.00    0.00    0.00   72.19
08:20:43 AM  all    6.40    0.00    3.58   14.59    0.00    0.09    0.00    0.00    0.00   75.34
08:20:44 AM  all    7.85    0.00    4.05   13.00    0.00    0.00    0.00    0.00    0.00   75.11
08:20:45 AM  all    7.85    0.09    3.92   13.57    0.00    0.00    0.00    0.00    0.00   74.57
08:20:46 AM  all    5.41    0.00    3.80   13.68    0.00    0.08    0.00    0.00    0.00   77.03
08:20:47 AM  all    6.04    0.00    3.49   13.11    0.00    0.00    0.00    0.00    0.00   77.36
08:20:48 AM  all    5.09    0.00    3.23   12.90    0.00    0.00    0.00    0.00    0.00   78.78
08:20:49 AM  all   12.40    0.00    3.99   13.68    0.00    0.00    0.00    0.00    0.00   69.92
08:20:50 AM  all    5.17    0.00    3.65   13.57    0.00    0.00    0.00    0.00    0.00   77.61
08:20:51 AM  all    3.48    0.00    2.55   12.49    0.00    0.00    0.00    0.00    0.00   81.48
08:20:52 AM  all    5.21    0.00    3.50   14.36    0.00    0.09    0.00    0.00    0.00   76.84
08:20:53 AM  all    6.98    0.00    4.00   14.89    0.00    0.00    0.00    0.00    0.00   74.13
08:20:54 AM  all    5.80    0.00    3.70   11.10    0.00    0.00    0.00    0.00    0.00   79.39
08:20:55 AM  all    8.19    0.00    3.67   15.36    0.00    0.00    0.00    0.00    0.00   72.78
08:20:56 AM  all    5.82    0.00    3.51   13.43    0.00    0.00    0.00    0.00    0.00   77.25
08:20:57 AM  all    5.84    0.00    3.89   13.11    0.00    0.08    0.00    0.00    0.00   77.07
08:20:58 AM  all    5.91    0.17    3.00   13.44    0.00    0.00    0.00    0.00    0.00   77.48
08:20:59 AM  all    5.62    0.00    3.07   13.37    0.00    0.09    0.00    0.00    0.00   77.85
08:21:00 AM  all    8.33    0.00    4.93   15.14    0.00    0.00    0.00    0.00    0.00   71.60
